date,end_date,reason
2015-03-20,2015-03-25,股東常會
2015-06-24,2015-06-29,除息
2016-03-21,2016-03-24,股東常會
2016-06-28,2016-07-01,除息
2017-03-24,2017-03-29,股東常會
2017-06-27,2017-06-30,除息
2018-03-16,2018-03-21,股東常會
2018-06-27,2018-07-02,除息
2019-03-25,2019-03-28,股東常會
2019-06-14,2019-06-19,除息
2020-03-20,2020-03-25,股東常會
2020-06-09,2020-06-12,除息
2021-03-22,2021-03-25,股東常會
2021-08-23,2021-08-26,除息
2022-03-21,2022-03-24,股東常會
2022-06-10,2022-06-15,除息
2023-03-10,2023-03-15,股東常會
2023-06-01,2023-06-06,除息
2024-03-21,2024-03-26,股東常會
2024-06-06,2024-06-12,除息
2025-03-13,2025-03-18,股東常會
2025-05-28,2025-06-03,除息
2026-03-12,2026-03-17,股東常會
2026-05-28,2026-06-02,除息
