date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-07-16,2015-07-21,除息
2016-04-11,2016-04-14,股東常會
2017-04-07,2017-04-12,股東常會
2018-03-28,2018-03-31,股東常會
2019-03-27,2019-04-01,股東常會
2020-04-01,2020-04-08,股東常會
2021-03-30,2021-04-06,股東常會
2021-07-22,2021-07-27,現金增資
2022-03-25,2022-03-30,股東常會
2022-05-27,2022-06-01,除息
2023-03-24,2023-03-29,股東常會
2023-06-08,2023-06-13,除息
2024-03-22,2024-03-27,股東常會
2024-05-27,2024-05-30,除息
2025-03-20,2025-03-25,股東常會
2025-06-20,2025-06-25,除息
2026-03-19,2026-03-24,股東常會
2026-05-19,2026-05-22,除息
