date,end_date,reason
2015-04-01,2015-04-08,股東常會
2015-07-03,2015-07-08,除息
2016-04-15,2016-04-20,股東常會
2016-07-05,2016-07-08,除息
2016-09-08,2016-09-12,減資
2017-04-14,2017-04-19,股東常會
2017-07-07,2017-07-12,除息
2018-04-02,2018-04-10,股東常會
2018-07-12,2018-07-17,除息
2019-04-19,2019-04-24,股東常會
2019-07-08,2019-07-11,除息
2020-04-17,2020-04-22,股東常會
2020-07-16,2020-07-21,除息
2021-04-16,2021-04-21,股東常會
2021-09-08,2021-09-13,除息
2022-04-15,2022-04-20,股東常會
2022-07-15,2022-07-20,除息
2023-04-14,2023-04-19,股東常會
2023-07-05,2023-07-10,除息
2024-04-12,2024-04-17,股東常會
2024-07-01,2024-07-04,除息
2025-04-18,2025-04-23,股東常會
2025-07-07,2025-07-10,除息
2026-04-17,2026-04-22,股東常會
2026-07-06,2026-07-09,除息
