date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-07-23,2015-07-28,除息
2016-04-11,2016-04-14,股東常會
2016-07-15,2016-07-20,除息
2016-08-15,2016-08-18,現金增資
2017-04-07,2017-04-12,股東常會
2017-07-07,2017-07-12,除息
2018-04-03,2018-04-11,股東常會
2018-08-15,2018-08-20,除權息
2019-04-12,2019-04-17,股東常會
2019-08-23,2019-08-28,除權息
2020-04-10,2020-04-15,股東常會
2020-06-30,2020-07-03,除息
2021-04-12,2021-04-15,股東常會
2021-07-20,2021-07-23,除息
2022-04-08,2022-04-13,股東常會
2022-07-19,2022-07-22,除息
2023-04-07,2023-04-12,股東常會
2023-07-27,2023-08-01,除息
2024-04-12,2024-04-17,股東常會
2024-07-22,2024-07-25,除息
2025-04-14,2025-04-17,股東常會
2025-08-05,2025-08-08,除息
2026-04-10,2026-04-15,股東常會
