date,end_date,reason
2017-06-16,2017-06-21,除息
2018-03-26,2018-03-29,股東常會
2018-06-21,2018-06-26,除息
2019-03-22,2019-03-27,股東常會
2019-06-28,2019-07-03,除息
2020-03-20,2020-03-25,股東常會
2020-09-09,2020-09-14,除權息
2021-03-22,2021-03-25,股東常會
2021-09-10,2021-09-15,除息
2021-11-11,2021-11-16,現金增資
2022-03-21,2022-03-24,股東常會
2022-08-19,2022-08-24,除息
2023-03-24,2023-03-29,股東常會
2023-06-21,2023-06-28,除息
2024-03-21,2024-03-26,股東常會
2024-07-25,2024-07-30,除息
2025-03-21,2025-03-26,股東常會
2025-08-07,2025-08-12,除息
2026-03-20,2026-03-25,股東常會
2026-07-24,2026-07-29,除息
