date,end_date,reason
2017-06-12,2017-06-15,除息
2018-04-13,2018-04-18,股東常會
2018-06-29,2018-07-04,除息
2019-04-11,2019-04-16,股東常會
2019-06-27,2019-07-02,除息
2020-04-01,2020-04-08,股東常會
2020-07-21,2020-07-24,除息
2021-03-31,2021-04-07,股東常會
2021-07-14,2021-07-19,除息
2022-04-08,2022-04-13,股東常會
2022-07-08,2022-07-13,除息
2023-03-17,2023-03-22,股東常會
2023-06-19,2023-06-26,除息
2024-03-18,2024-03-21,股東常會
2024-06-21,2024-06-26,除息
2025-03-14,2025-03-19,股東常會
2025-06-06,2025-06-11,除息
2026-03-16,2026-03-19,股東常會
2026-06-09,2026-06-12,除息
