date,end_date,reason
2015-03-20,2015-03-25,股東常會
2015-06-11,2015-06-16,除息
2016-03-21,2016-03-24,股東常會
2016-06-06,2016-06-13,除息
2017-03-24,2017-03-29,股東常會
2017-06-14,2017-06-19,除息
2018-03-26,2018-03-29,股東常會
2018-07-19,2018-07-24,除權息
2019-03-22,2019-03-27,股東常會
2019-06-13,2019-06-18,除息
2020-03-20,2020-03-25,股東常會
2020-06-12,2020-06-17,除息
2021-03-22,2021-03-25,股東常會
2021-07-27,2021-07-30,除息
2022-03-21,2022-03-24,股東常會
2022-06-10,2022-06-15,除息
2022-11-01,2022-11-04,現金增資
2023-03-24,2023-03-29,股東常會
2024-03-15,2024-03-20,股東常會
2024-06-06,2024-06-12,除息
2025-03-14,2025-03-19,股東常會
2025-06-23,2025-06-26,除息
2026-03-19,2026-03-24,股東常會
2026-06-23,2026-06-26,除息
