date,end_date,reason
2015-04-16,2015-04-21,股東常會
2015-07-22,2015-07-27,除息
2016-04-15,2016-04-20,股東常會
2016-07-20,2016-07-25,除息
2017-04-21,2017-04-26,股東常會
2017-07-20,2017-07-25,除息
2018-03-23,2018-03-28,股東常會
2018-07-20,2018-07-25,除息
2019-03-22,2019-03-27,股東常會
2019-07-19,2019-07-24,除息
2020-03-20,2020-03-25,股東常會
2020-07-20,2020-07-23,除息
2021-03-22,2021-03-25,股東常會
2021-08-16,2021-08-19,除息
2022-03-18,2022-03-23,股東常會
2022-06-27,2022-06-30,除息
2023-03-24,2023-03-29,股東常會
2023-06-30,2023-07-05,除息
2024-03-21,2024-03-26,股東常會
2024-07-08,2024-07-11,除息
2025-03-21,2025-03-26,股東常會
2025-08-11,2025-08-14,除權息
2026-03-19,2026-03-24,股東常會
