date,end_date,reason
2015-03-26,2015-03-31,股東常會
2015-06-25,2015-06-30,除息
2015-08-24,2015-08-27,現金增資
2016-03-30,2016-04-06,股東常會
2016-07-07,2016-07-12,除息
2017-04-07,2017-04-12,股東常會
2017-07-07,2017-07-12,除息
2018-03-28,2018-03-31,股東常會
2018-07-04,2018-07-09,除息
2019-04-12,2019-04-17,股東常會
2020-04-13,2020-04-16,股東常會
2020-07-14,2020-07-17,除息
2020-09-16,2020-09-21,現金增資
2021-04-09,2021-04-14,股東常會
2021-08-23,2021-08-26,除息
2022-04-11,2022-04-14,股東常會
2022-07-29,2022-08-03,除息
2023-04-10,2023-04-13,股東常會
2024-03-25,2024-03-28,股東常會
2024-09-25,2024-09-30,現金增資
2025-03-21,2025-03-26,股東常會
2025-10-16,2025-10-21,現金增資
2026-04-23,,股東常會
2026-04-23,,股東常會
