date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-31,2015-08-05,除權息
2016-04-08,2016-04-13,股東常會
2016-07-07,2016-07-12,除權息
2017-04-14,2017-04-19,股東常會
2017-07-27,2017-08-01,除權息
2017-11-02,2017-11-07,現金增資
2018-04-13,2018-04-18,股東常會
2018-08-01,2018-08-06,除權息
2019-04-12,2019-04-17,股東常會
2019-07-26,2019-07-31,除權息
2020-04-10,2020-04-15,股東常會
2020-07-21,2020-07-24,除息
2021-04-16,2021-04-21,股東常會
2021-08-30,2021-09-02,除權息
2022-04-15,2022-04-20,股東常會
2022-07-15,2022-07-20,除權息
2023-04-14,2023-04-19,股東常會
2023-07-28,2023-08-02,除息
2024-04-12,2024-04-17,股東常會
2024-07-26,2024-07-31,除息
2025-04-11,2025-04-16,股東常會
2025-08-06,2025-08-11,除息
2026-04-02,2026-04-09,股東常會
