date,end_date,reason
2015-04-01,2015-04-08,股東常會
2016-04-08,2016-04-13,股東常會
2017-04-07,2017-04-12,股東常會
2017-07-14,2017-07-19,除息
2018-04-03,2018-04-11,股東常會
2018-06-29,2018-07-04,除息
2019-04-03,2019-04-10,股東常會
2019-07-03,2019-07-08,除息
2020-04-01,2020-04-08,股東常會
2020-06-18,2020-06-23,除息
2021-04-12,2021-04-15,股東常會
2021-07-30,2021-08-04,除息
2021-09-23,2021-09-28,現增除權
2022-03-30,2022-04-06,股東常會
2022-07-26,2022-07-29,除息
2023-03-28,2023-03-31,股東常會
2023-07-04,2023-07-07,除息
2024-04-03,2024-04-10,股東常會
2024-07-03,2024-07-08,除息
2025-03-26,2025-03-31,股東常會
2025-07-03,2025-07-08,除息
2026-03-19,2026-03-24,股東常會
2026-07-10,2026-07-15,除息
