date,end_date,reason
2015-03-26,2015-03-31,股東常會
2015-08-14,2015-08-19,除息
2016-03-30,2016-04-06,股東常會
2016-06-21,2016-06-24,除息
2017-03-30,2017-04-06,股東常會
2017-06-20,2017-06-23,除息
2018-03-28,2018-03-31,股東常會
2018-06-20,2018-06-25,除息
2019-03-27,2019-04-01,股東常會
2019-06-19,2019-06-24,除息
2020-02-06,2020-02-11,現增除權
2020-04-01,2020-04-08,股東常會
2020-06-22,2020-06-29,除息
2021-03-31,2021-04-07,股東常會
2021-07-12,2021-07-15,除息
2022-04-14,2022-04-19,股東常會
2022-06-30,2022-07-05,除息
2023-04-21,2023-04-26,股東常會
2024-03-22,2024-03-27,股東常會
2024-08-21,2024-08-26,除息
2025-03-21,2025-03-26,股東常會
2025-08-21,2025-08-26,除息
2026-03-20,2026-03-25,股東常會
