date,end_date,reason
2018-04-20,2018-04-25,股東常會
2018-07-06,2018-07-11,現增除權
2018-08-15,2018-08-20,除息
2019-04-18,2019-04-23,股東常會
2019-07-16,2019-07-19,除息
2020-04-16,2020-04-21,股東常會
2020-07-07,2020-07-10,除息
2021-04-22,2021-04-27,股東常會
2021-09-15,2021-09-22,除息
2022-03-18,2022-03-23,股東常會
2022-06-21,2022-06-24,除息
2023-03-24,2023-03-29,股東常會
2023-06-21,2023-06-28,除息
2024-03-21,2024-03-26,股東常會
2024-06-21,2024-06-26,除息
2025-03-21,2025-03-26,股東常會
2025-06-23,2025-06-26,除息
2026-03-20,2026-03-25,股東常會
2026-06-23,2026-06-26,除息
