date,end_date,reason
2015-06-02,2015-06-05,除息
2016-03-14,2016-03-17,股東常會
2016-06-14,2016-06-17,現金增資
2017-03-10,2017-03-15,股東常會
2017-06-08,2017-06-13,除息
2018-04-20,2018-04-25,股東常會
2018-07-25,2018-07-30,除息
2019-02-15,2019-02-20,現金增資
2019-04-22,2019-04-25,股東常會
2019-07-22,2019-07-25,除息
2020-04-17,2020-04-22,股東常會
2020-09-03,2020-09-08,除權息
2021-04-16,2021-04-21,股東常會
2021-09-28,2021-10-01,除息
2021-11-26,2021-12-01,現金增資
2022-04-15,2022-04-20,股東常會
2022-07-25,2022-07-28,除息
2023-03-24,2023-03-29,股東常會
2023-07-28,2023-08-02,除息
2024-03-25,2024-03-28,股東常會
2024-07-25,2024-07-30,除息
2025-03-21,2025-03-26,股東常會
2025-06-23,2025-06-26,除息
2026-03-23,2026-03-26,股東常會
2026-06-10,2026-06-15,除息
