date,end_date,reason
2015-04-17,2015-04-22,股東常會
2016-04-18,2016-04-21,股東常會
2016-07-08,2016-07-13,除息
2017-04-14,2017-04-19,股東常會
2017-07-07,2017-07-12,除息
2018-04-09,2018-04-12,股東常會
2018-06-29,2018-07-04,除息
2019-04-08,2019-04-11,股東常會
2019-06-28,2019-07-03,除息
2020-04-06,2020-04-09,股東常會
2020-06-24,2020-07-01,除息
2021-04-01,2021-04-08,股東常會
2021-06-24,2021-06-29,除息
2022-03-31,2022-04-07,股東常會
2022-06-24,2022-06-29,除息
2023-03-28,2023-03-31,股東常會
2023-06-21,2023-06-28,除息
2024-03-25,2024-03-28,股東常會
2024-06-14,2024-06-19,除息
2025-03-21,2025-03-26,股東常會
2025-06-13,2025-06-18,除息
2026-03-23,2026-03-26,股東常會
2026-06-11,2026-06-16,除息
