date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-08-21,2015-08-26,除息
2016-04-15,2016-04-20,股東常會
2016-07-06,2016-07-11,除息
2017-04-17,2017-04-20,股東常會
2017-07-28,2017-08-02,除權、息
2018-04-13,2018-04-18,股東常會
2018-06-29,2018-07-04,除息
2019-04-18,2019-04-23,股東常會
2019-07-04,2019-07-09,除息
2020-04-09,2020-04-14,股東常會
2020-06-30,2020-07-03,除息
2021-04-22,2021-04-27,股東常會
2021-08-11,2021-08-16,除息
2022-04-11,2022-04-14,股東常會
2022-06-29,2022-07-04,除息
2023-04-21,2023-04-26,股東常會
2023-07-07,2023-07-12,除息
2024-04-18,2024-04-23,股東常會
2024-07-04,2024-07-09,除息
2025-04-02,2025-04-09,股東常會
2025-06-23,2025-06-26,除息
2026-04-02,2026-04-09,股東常會
2026-06-25,2026-06-30,除息
