date,end_date,reason
2015-03-31,2015-04-07,股東常會
2015-07-03,2015-07-08,除息
2016-04-18,2016-04-21,股東常會
2016-07-05,2016-07-08,除息
2017-04-14,2017-04-19,股東常會
2017-07-05,2017-07-10,除息
2018-04-13,2018-04-18,股東常會
2018-07-05,2018-07-10,除息
2019-04-12,2019-04-17,股東常會
2019-07-08,2019-07-11,除息
2020-04-13,2020-04-16,股東常會
2020-07-13,2020-07-16,除息
2021-04-16,2021-04-21,股東常會
2021-07-21,2021-07-26,除息
2022-04-18,2022-04-21,股東常會
2022-07-05,2022-07-08,除息
2022-09-23,2022-09-28,減資
2023-03-24,2023-03-29,股東常會
2023-08-11,2023-08-16,減資
2024-03-25,2024-03-28,股東常會
2024-08-09,2024-08-14,減資
2025-02-27,2025-03-05,股東常會
2025-05-16,2025-05-21,除息
2026-03-20,2026-03-25,股東常會
2026-06-05,2026-06-10,除息
