date,end_date,reason
2015-04-10,2015-04-15,股東常會
2016-04-07,2016-04-12,股東常會
2017-04-07,2017-04-12,股東常會
2018-04-03,2018-04-11,股東常會
2018-08-21,2018-08-24,除息
2019-04-12,2019-04-17,股東常會
2019-08-19,2019-08-22,除息
2020-04-23,2020-04-28,股東常會
2020-08-24,2020-08-27,除息
2021-04-22,2021-04-27,股東常會
2021-08-27,2021-09-01,除息
2022-04-22,2022-04-27,股東常會
2022-08-31,2022-09-05,除息
2023-03-24,2023-03-29,股東常會
2023-09-04,2023-09-07,除息
2024-03-21,2024-03-26,股東常會
2024-08-22,2024-08-27,除息
2025-03-17,2025-03-20,股東常會
2025-08-20,2025-08-25,除息
2026-03-19,2026-03-24,股東常會
