date,end_date,reason
2015-04-16,2015-04-21,股東常會
2016-04-08,2016-04-13,股東常會
2016-07-01,2016-07-06,除息
2017-04-07,2017-04-12,股東常會
2018-03-23,2018-03-28,股東常會
2018-06-08,2018-06-13,除息
2018-12-28,2019-01-04,現金增資
2019-04-19,2019-04-24,股東常會
2019-08-06,2019-08-09,除息
2020-04-16,2020-04-21,股東常會
2020-08-27,2020-09-01,除權息
2021-04-16,2021-04-21,股東常會
2021-09-28,2021-10-01,除權息
2022-04-22,2022-04-27,股東常會
2022-07-12,2022-07-15,除息
2023-04-21,2023-04-26,股東常會
2023-07-20,2023-07-25,除息
2024-04-19,2024-04-24,股東常會
2024-07-18,2024-07-23,除息
2025-04-21,2025-04-24,除息
2026-04-23,2026-04-28,股東常會
