date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-08-21,2015-08-26,除息
2016-04-15,2016-04-20,股東常會
2016-07-22,2016-07-27,除息
2017-04-14,2017-04-19,股東常會
2018-04-20,2018-04-25,股東常會
2019-04-19,2019-04-24,股東常會
2019-08-22,2019-08-27,除息
2020-04-10,2020-04-15,股東常會
2020-06-30,2020-07-03,除息
2021-04-16,2021-04-21,股東常會
2021-07-27,2021-07-30,除息
2022-04-15,2022-04-20,股東常會
2022-08-30,2022-09-02,除息
2023-04-07,2023-04-12,股東常會
2023-08-25,2023-08-30,除息
2024-04-12,2024-04-17,股東常會
2024-06-17,2024-06-20,其他
2024-09-12,2024-09-18,除權、息
2025-04-14,2025-04-17,股東常會
2025-09-26,2025-10-02,除息
2026-04-02,2026-04-09,股東常會
