date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-02,2015-07-07,除息
2016-04-14,2016-04-19,股東常會
2016-08-22,2016-08-25,除權息
2017-04-17,2017-04-20,股東常會
2017-08-22,2017-08-25,除權息
2018-04-13,2018-04-18,股東常會
2018-06-29,2018-07-04,除息
2019-04-19,2019-04-24,股東常會
2019-07-05,2019-07-10,除息
2020-04-10,2020-04-15,股東常會
2020-07-10,2020-07-15,除息
2021-04-12,2021-04-15,股東常會
2021-07-16,2021-07-21,除息
2022-03-25,2022-03-30,股東常會
2022-06-10,2022-06-15,除息
2023-03-09,2023-03-14,股東常會
2023-06-09,2023-06-14,除息
2024-03-15,2024-03-20,股東常會
2024-05-31,2024-06-05,除息
2025-03-21,2025-03-26,股東常會
2025-06-10,2025-06-13,除息
2026-03-23,2026-03-26,股東常會
2026-06-10,2026-06-15,除息
