date,end_date,reason
2015-04-01,2015-04-08,股東常會
2015-07-16,2015-07-21,除息
2016-04-15,2016-04-20,股東常會
2016-07-04,2016-07-07,除息
2017-04-07,2017-04-12,股東常會
2017-07-18,2017-07-21,除息
2018-04-13,2018-04-18,股東常會
2018-07-18,2018-07-23,除息
2019-04-12,2019-04-17,股東常會
2019-07-02,2019-07-05,除息
2020-04-10,2020-04-15,股東常會
2020-07-02,2020-07-07,除息
2021-04-16,2021-04-21,股東常會
2021-08-20,2021-08-25,除息
2022-04-08,2022-04-13,股東常會
2022-07-11,2022-07-14,除息
2023-04-07,2023-04-12,股東常會
2023-07-11,2023-07-14,除息
2024-03-25,2024-03-28,股東常會
2024-06-14,2024-06-19,除息
2025-03-21,2025-03-26,股東常會
2025-06-19,2025-06-24,除息
2026-03-20,2026-03-25,股東常會
2026-06-18,2026-06-24,除息
