date,end_date,reason
2015-03-26,2015-03-31,股東常會
2015-06-30,2015-07-03,除息
2016-03-30,2016-04-06,股東常會
2016-07-20,2016-07-25,除息
2017-03-29,2017-04-05,股東常會
2017-06-27,2017-06-30,除權、息
2018-03-27,2018-03-30,股東常會
2018-06-21,2018-06-26,除息
2019-04-03,2019-04-10,股東常會
2019-07-22,2019-07-25,除權、息
2020-03-26,2020-03-31,股東常會
2020-06-17,2020-06-22,除息
2021-03-25,2021-03-30,除息
2021-07-05,2021-07-08,現增除權
2022-04-08,2022-04-13,除息
2023-03-28,2023-03-31,除息
2023-07-03,2023-07-06,除息
2024-03-22,2024-03-27,股東常會
2025-03-21,2025-03-26,股東常會
2026-03-20,2026-03-25,除息
