date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-08-26,2015-08-31,除權息
2016-04-08,2016-04-13,股東常會
2016-08-26,2016-08-31,除權息
2017-04-07,2017-04-12,股東常會
2017-08-25,2017-08-30,除權息
2018-04-13,2018-04-18,股東常會
2018-08-31,2018-09-05,除權息
2019-04-12,2019-04-17,股東常會
2019-08-23,2019-08-28,除權息
2020-04-01,2020-04-08,股東常會
2020-08-26,2020-08-31,除權息
2021-04-12,2021-04-15,股東常會
2021-09-13,2021-09-16,除權息
2022-04-15,2022-04-20,股東常會
2022-08-31,2022-09-05,現金增資
2023-04-10,2023-04-13,股東常會
2023-06-30,2023-07-05,除息
2024-04-12,2024-04-17,股東常會
2024-08-21,2024-08-26,除權息
2025-03-14,2025-03-19,股東常會
2025-08-27,2025-09-01,除權息
2026-03-16,2026-03-19,股東常會
