date,end_date,reason
2015-04-20,2015-04-23,股東常會
2015-07-24,2015-07-29,除權息
2016-04-15,2016-04-20,股東常會
2016-07-08,2016-07-13,除息
2017-04-21,2017-04-26,股東常會
2017-07-14,2017-07-19,除息
2018-04-23,2018-04-26,股東常會
2018-07-13,2018-07-18,除息
2019-04-22,2019-04-25,股東常會
2019-07-15,2019-07-18,除息
2020-04-23,2020-04-28,股東常會
2020-07-21,2020-07-24,除息
2021-04-22,2021-04-27,股東常會
2021-07-26,2021-07-29,除息
2022-04-22,2022-04-27,股東常會
2022-07-22,2022-07-27,除息
2023-04-21,2023-04-26,股東常會
2023-07-11,2023-07-14,除息
2024-04-19,2024-04-24,股東常會
2024-07-12,2024-07-17,除息
2025-03-21,2025-03-26,股東常會
2025-07-09,2025-07-14,除息
2026-03-23,2026-03-26,股東常會
2026-07-08,2026-07-13,除息
