date,end_date,reason
2015-04-02,2015-04-09,股東常會
2015-07-09,2015-07-14,除息
2016-04-18,2016-04-21,股東常會
2016-07-11,2016-07-14,除息
2017-04-07,2017-04-12,股東常會
2017-06-30,2017-07-05,除息
2018-04-09,2018-04-12,股東常會
2018-07-03,2018-07-06,除息
2019-04-08,2019-04-11,股東常會
2019-07-02,2019-07-05,除息
2020-04-01,2020-04-08,股東常會
2020-06-30,2020-07-03,除息
2021-03-31,2021-04-07,股東常會
2021-06-30,2021-07-05,除息
2022-03-25,2022-03-30,股東常會
2022-06-17,2022-06-22,除息
2023-03-24,2023-03-29,股東常會
2023-06-14,2023-06-19,除息
2023-12-28,2024-01-03,除息
2024-03-21,2024-03-26,股東常會
2024-06-28,2024-07-03,除息
2024-12-26,2024-12-31,除息
2025-03-21,2025-03-26,股東常會
2025-06-27,2025-07-02,除息
2025-12-30,2026-01-05,除息
2026-03-23,2026-03-26,股東常會
2026-07-01,2026-07-06,除息
