date,end_date,reason
2015-04-23,2015-04-28,股東常會
2015-07-10,2015-07-15,除息
2016-03-25,2016-03-30,股東常會
2016-06-16,2016-06-21,除息
2017-03-29,2017-04-05,股東常會
2017-06-19,2017-06-22,除息
2018-04-13,2018-04-18,股東常會
2018-07-04,2018-07-09,除息
2019-04-03,2019-04-10,股東常會
2019-07-05,2019-07-10,除息
2020-04-10,2020-04-15,股東常會
2020-07-01,2020-07-06,除息
2021-04-22,2021-04-27,股東常會
2021-09-08,2021-09-13,除息
2022-04-22,2022-04-27,股東常會
2022-07-12,2022-07-15,除息
2023-04-20,2023-04-25,股東常會
2024-04-12,2024-04-17,股東常會
2024-07-15,2024-07-18,除息
2025-04-11,2025-04-16,股東常會
2025-07-01,2025-07-04,除息
2026-04-17,2026-04-22,股東常會
2026-07-14,2026-07-17,除息
