date,end_date,reason
2015-04-20,2015-04-23,股東常會
2016-04-14,2016-04-19,股東常會
2017-04-07,2017-04-12,股東常會
2018-04-23,2018-04-26,股東常會
2019-04-12,2019-04-17,股東常會
2020-04-13,2020-04-16,股東常會
2020-07-02,2020-07-07,除息
2021-04-15,2021-04-20,股東常會
2021-06-30,2021-07-05,除息
2022-04-08,2022-04-13,股東常會
2022-07-07,2022-07-12,除息
2023-04-10,2023-04-13,股東常會
2023-07-14,2023-07-19,除息
2024-04-15,2024-04-18,股東常會
2024-07-12,2024-07-17,除息
2025-04-11,2025-04-16,股東常會
2025-07-11,2025-07-16,除息
2026-04-01,2026-04-08,股東常會
2026-07-10,2026-07-15,除息
