date,end_date,reason
2017-03-24,2017-03-29,股東常會
2017-08-21,2017-08-24,除息
2018-03-26,2018-03-29,股東常會
2018-07-13,2018-07-18,除息
2019-03-25,2019-03-28,股東常會
2019-07-03,2019-07-08,除息
2020-03-20,2020-03-25,股東常會
2020-07-22,2020-07-27,除息
2021-03-22,2021-03-25,股東常會
2021-08-04,2021-08-09,除息
2022-03-25,2022-03-30,股東常會
2022-07-04,2022-07-07,除息
2023-03-23,2023-03-28,股東常會
2023-06-20,2023-06-27,除息
2024-03-25,2024-03-28,股東常會
2024-06-25,2024-06-28,除息
2025-03-20,2025-03-25,股東常會
2025-06-27,2025-07-02,除息
2026-03-20,2026-03-25,股東常會
2026-06-22,2026-06-25,除息
