date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-16,2015-07-21,除息
2016-04-08,2016-04-13,股東常會
2016-07-13,2016-07-18,除息
2017-04-14,2017-04-19,股東常會
2018-04-13,2018-04-18,股東常會
2019-04-12,2019-04-17,股東常會
2019-07-12,2019-07-17,除息
2020-04-10,2020-04-15,股東常會
2020-06-30,2020-07-03,除息
2021-03-19,2021-03-24,股東常會
2021-08-09,2021-08-12,除息
2022-04-15,2022-04-20,股東常會
2022-08-18,2022-08-23,除權息
2023-03-24,2023-03-29,股東常會
2023-07-04,2023-07-07,除息
2024-03-22,2024-03-27,股東常會
2024-06-21,2024-06-26,除息
2025-03-21,2025-03-26,股東常會
2025-06-27,2025-07-02,除息
2026-03-20,2026-03-25,股東常會
