date,end_date,reason
2017-04-07,2017-04-12,股東常會
2017-07-28,2017-08-02,除息
2018-04-03,2018-04-11,股東常會
2018-11-01,2018-11-06,除息
2019-04-03,2019-04-10,股東常會
2019-09-19,2019-09-24,除權息
2020-04-23,2020-04-28,股東常會
2020-09-23,2020-09-28,除息
2021-04-19,2021-04-22,股東常會
2021-09-23,2021-09-28,除息
2022-04-11,2022-04-14,股東常會
2022-11-09,2022-11-14,除息
2023-04-10,2023-04-13,股東常會
2023-10-20,2023-10-25,除息
2024-04-19,2024-04-24,股東常會
2024-10-17,2024-10-22,除息
2025-04-11,2025-04-16,股東常會
2025-10-21,2025-10-27,除息
2026-04-17,2026-04-22,股東常會
