date,end_date,reason
2015-04-01,2015-04-08,股東常會
2015-07-20,2015-07-23,除息
2016-03-30,2016-04-06,股東常會
2016-07-19,2016-07-22,除息
2017-04-07,2017-04-12,股東常會
2017-07-13,2017-07-18,除息
2018-04-23,2018-04-26,股東常會
2018-07-11,2018-07-16,除息
2018-10-19,2018-10-24,減資
2019-04-12,2019-04-17,股東常會
2019-07-02,2019-07-05,除息
2020-04-10,2020-04-15,股東常會
2020-07-09,2020-07-14,除息
2021-04-16,2021-04-21,股東常會
2021-08-11,2021-08-16,除息
2022-03-31,2022-04-07,股東常會
2022-07-04,2022-07-07,除息
2023-04-10,2023-04-13,股東常會
2023-07-12,2023-07-17,除息
2024-04-15,2024-04-18,股東常會
2024-07-15,2024-07-18,除息
2025-03-21,2025-03-26,股東常會
2025-06-10,2025-06-13,除息
2026-03-23,2026-03-26,股東常會
2026-06-10,2026-06-15,除息
