date,end_date,reason
2016-08-23,2016-08-26,除息
2017-04-21,2017-04-26,股東常會
2017-07-18,2017-07-21,除息
2018-03-23,2018-03-28,股東常會
2018-08-21,2018-08-24,除息
2019-01-04,2019-01-09,現增除權
2019-04-11,2019-04-16,股東常會
2019-07-09,2019-07-12,除息
2020-04-13,2020-04-16,股東常會
2020-07-23,2020-07-28,除息
2021-03-31,2021-04-07,股東常會
2021-09-23,2021-09-28,除息
2022-04-18,2022-04-21,股東常會
2022-09-02,2022-09-07,除息
2023-04-21,2023-04-26,股東常會
2023-08-01,2023-08-04,除息
2024-04-03,2024-04-10,股東常會
2024-08-22,2024-08-27,除權、息
2025-04-11,2025-04-16,股東常會
2025-07-08,2025-07-11,除息
2026-03-26,2026-03-31,股東常會
2026-07-03,2026-07-08,除息
