date,end_date,reason
2016-04-08,2016-04-13,股東常會
2016-07-01,2016-07-06,除息
2017-04-07,2017-04-12,股東常會
2017-07-05,2017-07-10,除息
2018-03-22,2018-03-27,股東常會
2018-06-20,2018-06-25,除息
2019-03-25,2019-03-28,股東常會
2019-06-27,2019-07-02,除息
2020-03-23,2020-03-26,股東常會
2020-06-23,2020-06-30,除息
2021-03-22,2021-03-25,股東常會
2021-06-29,2021-07-02,除息
2022-03-21,2022-03-24,股東常會
2022-06-10,2022-06-15,除息
2022-08-17,2022-08-22,其他
2023-03-20,2023-03-23,股東常會
2023-06-08,2023-06-13,除息
2024-03-18,2024-03-21,股東常會
2024-06-24,2024-06-27,除息
2025-03-21,2025-03-26,股東常會
2025-06-19,2025-06-24,除息
2026-03-20,2026-03-25,股東常會
2026-06-23,2026-06-26,除息
