date,end_date,reason
2015-03-26,2015-03-31,股東常會
2015-07-22,2015-07-27,除息
2016-03-30,2016-04-06,股東常會
2016-07-22,2016-07-27,除息
2017-03-29,2017-04-05,股東常會
2017-07-24,2017-07-27,除息
2018-04-03,2018-04-11,股東常會
2018-07-27,2018-08-01,除息
2019-04-12,2019-04-17,股東常會
2019-07-23,2019-07-26,除息
2020-04-01,2020-04-08,股東常會
2020-08-24,2020-08-27,除息
2021-04-16,2021-04-21,股東常會
2021-08-24,2021-08-27,除息
2022-04-08,2022-04-13,股東常會
2022-08-22,2022-08-25,除權、息
2023-03-24,2023-03-29,股東常會
2023-07-26,2023-07-31,除息
2024-04-03,2024-04-10,股東常會
2024-07-29,2024-08-01,除息
2025-04-02,2025-04-09,股東常會
2025-07-24,2025-07-29,除息
2026-04-01,2026-04-08,股東常會
2026-07-24,2026-07-29,除息
