date,end_date,reason
2015-04-23,2015-04-28,股東常會
2015-08-12,2015-08-17,除息
2016-04-14,2016-04-19,股東常會
2016-08-24,2016-08-29,除息
2017-04-06,2017-04-11,股東常會
2017-07-27,2017-08-01,除息
2017-12-01,2017-12-06,減資
2018-04-13,2018-04-18,股東常會
2018-07-27,2018-08-01,除息
2019-04-02,2019-04-09,股東常會
2019-07-29,2019-08-01,除息
2020-04-09,2020-04-14,股東常會
2020-08-11,2020-08-14,除息
2021-04-15,2021-04-20,股東常會
2021-08-12,2021-08-17,除息
2022-04-14,2022-04-19,股東常會
2022-07-12,2022-07-15,除息
2023-04-13,2023-04-18,股東常會
2023-07-12,2023-07-17,除息
2024-04-11,2024-04-16,股東常會
2024-06-24,2024-06-27,現增除權
2025-04-10,2025-04-15,股東常會
2026-04-10,2026-04-15,股東常會
2026-06-10,2026-06-15,除息
