date,end_date,reason
2015-04-20,2015-04-23,股東常會
2015-07-21,2015-07-24,除息
2016-04-08,2016-04-13,股東常會
2016-07-12,2016-07-15,除息
2017-04-07,2017-04-12,股東常會
2017-07-05,2017-07-10,除息
2018-03-23,2018-03-28,股東常會
2018-07-03,2018-07-06,除息
2019-03-22,2019-03-27,股東常會
2019-06-18,2019-06-21,除息
2020-03-20,2020-03-25,股東常會
2020-06-18,2020-06-23,除息
2021-03-22,2021-03-25,股東常會
2021-07-27,2021-07-30,除息
2022-03-21,2022-03-24,股東常會
2022-06-09,2022-06-14,除息
2023-03-24,2023-03-29,股東常會
2023-06-14,2023-06-19,除息
2024-03-22,2024-03-27,股東常會
2024-06-14,2024-06-19,除息
2025-01-15,2025-01-20,除息
2025-03-20,2025-03-25,股東常會
2025-06-17,2025-06-20,除息
2026-01-02,2026-01-07,除息
2026-03-20,2026-03-25,股東常會
2026-06-11,2026-06-16,除息
