date,end_date,reason
2015-03-26,2015-03-31,股東常會
2015-06-25,2015-06-30,除權、息
2015-12-24,2015-12-29,現增除權
2016-03-25,2016-03-30,股東常會
2016-07-12,2016-07-15,除權息
2017-03-29,2017-04-05,股東常會
2017-06-29,2017-07-04,除權息
2018-03-28,2018-03-31,股東常會
2018-06-29,2018-07-04,除權息
2019-04-18,2019-04-23,股東常會
2019-08-21,2019-08-26,除息
2020-04-01,2020-04-08,股東常會
2020-06-22,2020-06-29,除息
2021-03-25,2021-03-30,股東常會
2021-06-25,2021-06-30,除息
2022-03-18,2022-03-23,股東常會
2022-06-17,2022-06-22,除息
2023-03-24,2023-03-29,股東常會
2023-06-21,2023-06-28,除息
2024-03-25,2024-03-28,股東常會
2024-07-17,2024-07-22,除息
2025-03-21,2025-03-26,股東常會
2025-08-26,2025-08-29,除息
2026-03-20,2026-03-25,股東常會
