date,end_date,reason
2015-04-01,2015-04-08,股東常會
2016-03-25,2016-03-30,股東常會
2016-08-12,2016-08-17,除息
2017-04-07,2017-04-12,股東常會
2017-07-21,2017-07-26,除息
2018-03-16,2018-03-21,股東常會
2018-07-06,2018-07-11,除息
2019-03-15,2019-03-20,股東常會
2019-06-21,2019-06-26,除息
2020-04-10,2020-04-15,股東常會
2020-07-08,2020-07-13,除息
2021-03-25,2021-03-30,股東常會
2021-06-04,2021-06-09,除息
2022-03-25,2022-03-30,股東常會
2022-06-02,2022-06-08,除息
2023-03-24,2023-03-29,股東常會
2024-03-22,2024-03-27,股東常會
2024-06-06,2024-06-12,除息
2025-03-14,2025-03-19,股東常會
2025-06-06,2025-06-11,除息
2026-03-13,2026-03-18,股東常會
2026-06-04,2026-06-09,除息
