date,end_date,reason
2015-04-20,2015-04-23,股東常會
2015-07-27,2015-07-30,除息
2016-04-18,2016-04-21,股東常會
2016-07-15,2016-07-20,除息
2017-03-20,2017-03-23,股東常會
2017-06-19,2017-06-22,除息
2018-03-19,2018-03-22,股東常會
2018-06-22,2018-06-27,除息
2019-03-25,2019-03-28,股東常會
2019-06-25,2019-06-28,除息
2020-03-23,2020-03-26,股東常會
2020-06-24,2020-07-01,除息
2021-03-22,2021-03-25,股東常會
2021-08-13,2021-08-18,除息
2022-03-21,2022-03-24,股東常會
2023-02-20,2023-02-23,現金增資
2023-03-20,2023-03-23,股東常會
2024-03-22,2024-03-27,股東常會
2024-06-25,2024-06-28,除息
2025-03-17,2025-03-20,股東常會
2025-06-17,2025-06-20,除息
2026-03-23,2026-03-26,股東常會
2026-06-17,2026-06-23,除息
