date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-15,2015-07-20,除息
2016-04-08,2016-04-13,股東常會
2016-06-24,2016-06-29,除息
2017-04-07,2017-04-12,股東常會
2017-06-30,2017-07-05,除息
2018-04-20,2018-04-25,股東常會
2018-07-13,2018-07-18,除息
2019-04-19,2019-04-24,股東常會
2019-07-12,2019-07-17,除息
2020-04-06,2020-04-09,股東常會
2020-07-03,2020-07-08,除息
2021-04-19,2021-04-22,股東常會
2021-07-30,2021-08-04,除息
2022-03-31,2022-04-07,股東常會
2022-07-08,2022-07-13,除息
2023-03-24,2023-03-29,股東常會
2023-05-25,2023-05-30,除息
2024-03-25,2024-03-28,股東常會
2024-07-01,2024-07-04,除息
2024-10-03,2024-10-08,減資
2025-03-14,2025-03-19,股東常會
2025-07-21,2025-07-24,除息
2026-03-19,2026-03-24,股東常會
2026-06-17,2026-06-23,除息
