date,end_date,reason
2016-03-18,2016-03-23,股東常會
2016-06-15,2016-06-20,除息
2017-03-16,2017-03-21,股東常會
2017-06-08,2017-06-13,除息
2018-03-28,2018-03-31,股東常會
2018-06-14,2018-06-20,除息
2019-03-22,2019-03-27,股東常會
2019-06-13,2019-06-18,除息
2020-04-09,2020-04-14,股東常會
2020-07-08,2020-07-13,除息
2021-03-22,2021-03-25,股東常會
2021-05-24,2021-05-27,除息
2022-03-25,2022-03-30,股東常會
2022-05-25,2022-05-30,除息
2023-03-24,2023-03-29,股東常會
2023-05-24,2023-05-29,除息
2024-03-21,2024-03-26,股東常會
2025-03-14,2025-03-19,股東常會
2026-03-20,2026-03-25,股東常會
