date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-07-23,2015-07-28,除息
2016-04-18,2016-04-21,股東常會
2016-07-26,2016-07-29,除息
2017-04-10,2017-04-13,股東常會
2017-07-25,2017-07-28,除息
2018-04-09,2018-04-12,股東常會
2018-07-24,2018-07-27,除息
2019-04-15,2019-04-18,股東常會
2019-07-23,2019-07-26,除息
2020-04-13,2020-04-16,股東常會
2020-07-28,2020-07-31,除息
2021-04-12,2021-04-15,股東常會
2021-07-20,2021-07-23,除息
2022-04-11,2022-04-14,股東常會
2022-07-26,2022-07-29,除息
2023-04-10,2023-04-13,股東常會
2024-04-08,2024-04-11,股東常會
2025-04-07,2025-04-10,股東常會
2025-06-24,2025-06-27,除息
2026-03-23,2026-03-26,股東常會
2026-07-10,2026-07-15,除息
