date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-16,2015-07-21,除息
2016-04-15,2016-04-20,股東常會
2016-07-18,2016-07-21,除息
2017-04-17,2017-04-20,股東常會
2017-07-07,2017-07-12,除息
2018-04-13,2018-04-18,股東常會
2018-07-17,2018-07-20,除息
2018-10-19,2018-10-24,減資
2019-04-15,2019-04-18,股東常會
2019-07-04,2019-07-09,除息
2020-04-06,2020-04-09,股東常會
2020-06-24,2020-07-01,除息
2021-04-09,2021-04-14,股東常會
2021-06-11,2021-06-17,除息
2022-04-08,2022-04-13,除息
2023-04-10,2023-04-13,除息
2024-03-14,2024-03-19,除息
2025-03-21,2025-03-26,股東常會
2026-03-20,2026-03-25,除息
