date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-31,2015-08-05,除息
2016-04-15,2016-04-20,股東常會
2016-07-26,2016-07-29,除息
2017-04-13,2017-04-18,股東常會
2017-08-07,2017-08-10,除息
2018-04-13,2018-04-18,股東常會
2018-07-19,2018-07-24,除息
2018-09-14,2018-09-19,減資
2019-04-22,2019-04-25,股東常會
2019-08-14,2019-08-19,除息
2020-04-17,2020-04-22,股東常會
2020-07-27,2020-07-30,除息
2021-04-16,2021-04-21,股東常會
2021-08-05,2021-08-10,除息
2022-03-18,2022-03-23,股東常會
2022-07-13,2022-07-18,除息
2023-03-24,2023-03-29,股東常會
2023-07-19,2023-07-24,除息
2024-03-18,2024-03-21,股東常會
2024-07-19,2024-07-24,除息
2025-03-21,2025-03-26,股東常會
2025-07-18,2025-07-23,除息
2026-04-23,2026-04-28,股東常會
