date,end_date,reason
2015-04-17,2015-04-22,股東常會
2015-07-10,2015-07-15,除息
2016-04-15,2016-04-20,股東常會
2016-07-12,2016-07-15,除息
2017-04-14,2017-04-19,股東常會
2017-07-12,2017-07-17,除息
2018-04-13,2018-04-18,股東常會
2018-07-11,2018-07-16,除息
2019-04-12,2019-04-17,股東常會
2019-07-10,2019-07-15,除息
2020-04-13,2020-04-16,股東常會
2020-07-08,2020-07-13,除息
2021-04-16,2021-04-21,股東常會
2021-07-05,2021-07-08,除息
2022-04-15,2022-04-20,股東常會
2022-07-04,2022-07-07,除息
2023-04-21,2023-04-26,股東常會
2023-07-28,2023-08-02,除權息
2024-03-22,2024-03-27,股東常會
2024-06-14,2024-06-19,除息
2025-04-07,2025-04-10,股東常會
2025-06-26,2025-07-01,除息
2026-03-20,2026-03-25,股東常會
2026-06-08,2026-06-11,除息
