date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-10-29,2015-11-03,除息
2016-03-21,2016-03-24,股東常會
2016-06-20,2016-06-23,除息
2017-03-20,2017-03-23,股東常會
2017-06-30,2017-07-05,除息
2018-03-26,2018-03-29,股東常會
2018-06-12,2018-06-15,除息
2019-03-25,2019-03-28,股東常會
2019-06-21,2019-06-26,除息
2020-03-20,2020-03-25,股東常會
2021-03-22,2021-03-25,股東常會
2021-05-24,2021-05-27,除息
2021-08-30,2021-09-02,除息
2022-03-21,2022-03-24,股東常會
2022-06-17,2022-06-22,除息
2022-09-02,2022-09-07,除息
2023-02-23,2023-03-02,股東常會
2023-06-14,2023-06-19,除息
2024-04-18,2024-04-23,股東常會
2024-07-12,2024-07-17,除息
2024-09-09,2024-09-12,除息
2025-03-21,2025-03-26,股東常會
2025-07-02,2025-07-07,除息
2026-03-19,2026-03-24,股東常會
