date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-06-29,2015-07-02,除息
2016-04-08,2016-04-13,股東常會
2016-06-24,2016-06-29,除息
2017-04-14,2017-04-19,股東常會
2017-07-05,2017-07-10,除息
2018-04-03,2018-04-11,股東常會
2018-06-26,2018-06-29,除息
2018-11-23,2018-11-28,減資
2019-04-12,2019-04-17,股東常會
2019-07-03,2019-07-08,除息
2020-03-20,2020-03-25,股東常會
2020-06-11,2020-06-16,除息
2021-03-22,2021-03-25,股東常會
2021-06-11,2021-06-17,除息
2022-03-18,2022-03-23,股東常會
2022-06-22,2022-06-27,除息
2023-03-24,2023-03-29,股東常會
2023-07-07,2023-07-12,除息
2024-03-25,2024-03-28,股東常會
2024-07-08,2024-07-11,除息
2025-04-02,2025-04-09,股東常會
2025-07-11,2025-07-16,除息
2026-03-23,2026-03-26,股東常會
2026-07-10,2026-07-15,除息
