date,end_date,reason
2015-04-20,2015-04-23,股東常會
2015-08-07,2015-08-12,除權息
2016-04-22,2016-04-27,股東常會
2016-08-26,2016-08-31,除息
2017-04-21,2017-04-26,股東常會
2018-04-20,,股東常會
2019-04-15,,股東常會
2020-04-17,,股東常會
2021-04-16,2021-04-21,股東常會
2021-11-24,2021-11-29,除息
2022-04-15,2022-04-20,股東常會
2022-07-15,2022-07-20,除息
2023-04-10,2023-04-13,股東常會
2023-07-05,2023-07-10,除息
2024-04-19,2024-04-24,股東常會
2024-07-08,2024-07-11,除息
2025-03-21,2025-03-26,股東常會
2025-06-11,2025-06-16,除息
2026-03-16,2026-03-19,股東常會
2026-06-25,2026-06-30,除息
