date,end_date,reason
2015-03-19,2015-03-24,股東常會
2015-08-07,2015-08-12,除權、息
2016-04-14,2016-04-19,股東常會
2016-08-09,2016-08-12,除權、息
2017-04-17,2017-04-20,股東常會
2018-03-23,2018-03-28,股東常會
2019-03-22,2019-03-27,股東常會
2019-06-19,2019-06-24,除息
2020-03-20,2020-03-25,股東常會
2020-09-30,2020-10-07,減資
2021-04-15,2021-04-20,股東常會
2021-11-08,2021-11-11,除息
2022-04-07,2022-04-12,股東常會
2022-06-28,2022-07-01,除息
2023-04-07,2023-04-12,股東常會
2023-06-28,2023-07-03,除息
2024-03-25,2024-03-28,股東常會
2024-06-13,2024-06-18,除息
2025-03-21,2025-03-26,股東常會
2025-06-09,2025-06-12,除息
2026-03-20,2026-03-25,股東常會
2026-06-08,2026-06-11,除息
