date,end_date,reason
2015-04-02,2015-04-09,股東常會
2015-07-06,2015-07-09,除息
2016-04-08,2016-04-13,股東常會
2016-07-18,2016-07-21,除息
2017-04-07,2017-04-12,股東常會
2017-07-18,2017-07-21,除息
2018-04-09,2018-04-12,股東常會
2018-06-28,2018-07-03,除息
2019-04-03,2019-04-10,股東常會
2019-06-27,2019-07-02,除息
2020-04-10,2020-04-15,股東常會
2020-07-06,2020-07-09,除息
2021-04-12,2021-04-15,股東常會
2021-07-22,2021-07-27,除息
2022-04-08,2022-04-13,股東常會
2022-06-15,2022-06-20,除息
2023-04-14,2023-04-19,股東常會
2023-06-29,2023-07-04,除息
2024-02-15,2024-02-20,股東常會
2024-06-26,2024-07-01,除息
2025-02-19,2025-02-24,現增除權
2025-04-17,2025-04-22,股東常會
2026-04-17,2026-04-22,股東常會
2026-07-24,2026-07-29,現增除權
