date,end_date,reason
2015-04-01,2015-04-08,股東常會
2015-06-18,2015-06-24,除息
2016-04-15,2016-04-20,股東常會
2016-07-01,2016-07-06,除息
2016-09-21,2016-09-26,減資
2017-03-29,2017-04-05,股東常會
2017-06-27,2017-06-30,除息
2018-04-09,2018-04-12,股東常會
2018-07-03,2018-07-06,除息
2019-04-03,2019-04-10,股東常會
2019-06-21,2019-06-26,除息
2020-04-06,2020-04-09,股東常會
2020-06-23,2020-06-30,除息
2021-04-01,2021-04-08,股東常會
2021-08-09,2021-08-12,除息
2022-03-30,2022-04-06,股東常會
2022-06-17,2022-06-22,除息
2023-03-28,2023-03-31,股東常會
2023-06-16,2023-06-21,除息
2024-03-22,2024-03-27,股東常會
2024-06-18,2024-06-21,除息
2025-03-21,2025-03-26,股東常會
2025-06-16,2025-06-19,除息
2026-03-23,2026-03-26,股東常會
2026-06-22,2026-06-25,除息
