date,end_date,reason
2016-04-14,2016-04-19,股東常會
2016-07-12,2016-07-15,除息
2017-04-13,2017-04-18,股東常會
2017-08-23,2017-08-28,除息
2018-04-19,2018-04-24,股東常會
2018-08-22,2018-08-27,除息
2019-04-12,2019-04-17,股東常會
2019-07-12,2019-07-17,除息
2020-04-16,2020-04-21,股東常會
2020-08-25,2020-08-28,除息
2021-04-15,2021-04-20,股東常會
2021-08-25,2021-08-30,除息
2022-04-14,2022-04-19,股東常會
2022-07-07,2022-07-12,除息
2023-04-14,2023-04-19,股東常會
2023-08-21,2023-08-24,除息
2024-04-12,2024-04-17,股東常會
2024-08-22,2024-08-27,除息
2025-04-17,2025-04-22,股東常會
2025-07-10,2025-07-15,除息
2026-04-16,2026-04-21,股東常會
