date,end_date,reason
2016-03-30,2016-04-06,股東常會
2016-08-19,2016-08-24,除息
2017-03-28,2017-03-31,股東常會
2017-07-28,2017-08-02,除息
2018-04-09,2018-04-12,股東常會
2018-08-03,2018-08-08,除權、息
2019-04-12,2019-04-17,股東常會
2019-07-26,2019-07-31,除息
2020-04-06,2020-04-09,股東常會
2020-08-14,2020-08-19,除息
2021-04-01,2021-04-08,股東常會
2021-08-20,2021-08-25,除息
2022-04-11,2022-04-14,股東常會
2022-10-12,2022-10-17,除息
2023-04-10,2023-04-13,股東常會
2023-08-04,2023-08-09,除息
2024-04-03,2024-04-10,股東常會
2024-08-08,2024-08-13,除息
2025-03-20,2025-03-25,股東常會
2025-08-08,2025-08-13,除息
2026-03-23,2026-03-26,股東常會
2026-07-08,2026-07-13,除息
