date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-08-20,2015-08-25,除息
2016-04-08,2016-04-13,股東常會
2017-04-10,2017-04-13,股東常會
2017-09-05,2017-09-08,除息
2018-04-03,2018-04-11,股東常會
2018-09-05,2018-09-10,除息
2019-04-03,2019-04-10,股東常會
2020-04-16,2020-04-21,股東常會
2021-04-16,2021-04-21,股東常會
2021-12-16,2021-12-21,現增除權
2022-04-15,2022-04-20,股東常會
2022-07-22,2022-07-27,除息
2023-04-21,2023-04-26,股東常會
2023-07-24,2023-07-27,除息
2024-04-19,2024-04-24,股東常會
2024-08-09,2024-08-14,除息
2025-04-18,2025-04-23,股東常會
2025-07-14,2025-07-17,除息
2026-04-17,2026-04-22,股東常會
