date,end_date,reason
2015-04-20,2015-04-23,股東常會
2015-07-16,2015-07-21,除息
2016-04-18,2016-04-21,股東常會
2016-07-11,2016-07-14,除息
2017-04-21,2017-04-26,股東常會
2018-04-20,2018-04-25,股東常會
2018-07-19,2018-07-24,除息
2019-04-22,,股東常會
2019-04-22,,股東常會
2020-04-17,,股東常會
2020-04-17,,股東常會
2021-04-19,,股東常會
2021-04-19,,股東常會
2022-04-18,2022-04-21,股東常會
2022-07-18,2022-07-21,除息
2023-04-21,,股東常會
2023-04-21,,股東常會
2024-04-19,,股東常會
2024-04-19,,股東常會
2025-04-18,,股東常會
2025-04-18,,股東常會
2026-03-06,2026-03-11,股東常會
2026-05-22,2026-05-27,除息
2026-07-17,2026-07-22,減資
