date,end_date,reason
2015-04-23,2015-04-28,股東常會
2015-07-09,2015-07-14,除息
2015-08-19,2015-08-24,除權
2016-03-29,2016-04-01,股東常會
2016-08-08,2016-08-11,除息
2017-04-13,2017-04-18,股東常會
2017-07-26,2017-07-31,除息
2018-04-03,2018-04-11,股東常會
2018-06-26,2018-06-29,除息
2018-07-10,2018-07-13,除權
2019-04-08,2019-04-11,股東常會
2019-07-04,2019-07-09,除息
2020-04-14,2020-04-17,股東常會
2020-07-03,2020-07-08,除息
2021-04-12,2021-04-15,股東常會
2021-08-25,2021-08-30,除息
2022-03-25,2022-03-30,股東常會
2022-06-21,2022-06-24,除息
2023-04-13,2023-04-18,股東常會
2023-07-03,2023-07-06,除息
2024-04-15,2024-04-18,股東常會
2024-06-28,2024-07-03,除息
2025-03-27,2025-04-01,股東常會
2025-08-08,2025-08-13,除息
2026-04-02,2026-04-09,股東常會
2026-07-08,2026-07-13,除息
