date,end_date,reason
2015-03-26,2015-03-31,股東常會
2015-06-12,2015-06-17,除息
2016-03-30,2016-04-06,股東常會
2016-07-04,2016-07-07,除息
2017-03-24,2017-03-29,股東常會
2017-06-14,2017-06-19,除息
2018-03-27,2018-03-30,股東常會
2018-06-28,2018-07-03,除息
2019-03-22,2019-03-27,股東常會
2019-06-28,2019-07-03,除息
2020-03-20,2020-03-25,股東常會
2020-07-08,2020-07-13,除息
2020-08-07,2020-08-12,減資
2021-03-31,2021-04-07,股東常會
2021-08-20,2021-08-25,除息
2022-03-18,2022-03-23,股東常會
2022-08-12,2022-08-17,除息
2023-03-28,2023-03-31,股東常會
2023-06-28,2023-07-03,除息
2024-03-22,2024-03-27,股東常會
2024-06-18,2024-06-21,除息
2025-03-17,2025-03-20,股東常會
2025-06-18,2025-06-23,除息
2026-03-16,2026-03-19,股東常會
2026-06-17,2026-06-23,除息
