date,end_date,reason
2015-05-21,2015-05-26,除息
2016-03-04,2016-03-09,股東常會
2016-05-23,2016-05-26,除息
2017-03-29,2017-04-05,股東常會
2017-06-29,2017-07-04,除息
2018-04-02,2018-04-10,股東常會
2018-06-21,2018-06-26,除息
2019-04-02,2019-04-09,股東常會
2019-06-20,2019-06-25,除息
2020-03-10,2020-03-13,除息
2020-04-06,2020-04-09,股東常會
2021-04-01,2021-04-08,股東常會
2022-03-16,2022-03-21,除息
2022-04-11,2022-04-14,股東常會
2023-03-20,2023-03-23,除息
2023-04-10,2023-04-13,股東常會
2024-03-18,2024-03-21,股東常會
2025-03-21,2025-03-26,除息
2026-03-23,2026-03-26,股東常會
