date,end_date,reason
2015-04-01,2015-04-08,股東常會
2015-10-12,2015-10-15,除息
2016-04-22,2016-04-27,現增除權
2016-07-11,2016-07-14,除息
2017-04-14,2017-04-19,股東常會
2017-11-06,2017-11-09,除息
2018-04-13,2018-04-18,股東常會
2019-04-12,2019-04-17,股東常會
2019-07-11,2019-07-16,除息
2020-04-01,2020-04-08,股東常會
2020-12-23,2020-12-28,現增除權
2021-04-16,2021-04-21,股東常會
2022-04-15,2022-04-20,除息
2022-07-21,2022-07-26,除息
2023-04-07,2023-04-12,股東常會
2023-07-07,2023-07-12,除息
2024-04-12,2024-04-17,股東常會
2024-07-12,2024-07-17,除息
2025-04-02,2025-04-09,股東常會
2025-11-04,2025-11-07,除息
2026-03-20,2026-03-25,股東常會
