date,end_date,reason
2015-04-02,2015-04-09,股東常會
2015-08-05,2015-08-10,除息
2016-03-30,2016-04-06,股東常會
2016-07-07,2016-07-12,除息
2017-04-10,2017-04-13,股東常會
2017-07-06,2017-07-11,除息
2017-10-20,2017-10-25,減資
2018-04-09,2018-04-12,股東常會
2018-06-29,2018-07-04,除息
2019-04-12,2019-04-17,股東常會
2020-04-01,2020-04-08,股東常會
2021-04-01,2021-04-08,股東常會
2022-04-08,2022-04-13,股東常會
2022-07-04,2022-07-07,除息
2023-04-07,2023-04-12,股東常會
2023-07-27,2023-08-01,除息
2024-04-12,2024-04-17,股東常會
2024-07-05,2024-07-10,除息
2025-04-18,2025-04-23,股東常會
2025-07-10,2025-07-15,除息
2026-04-10,2026-04-15,股東常會
2026-07-03,2026-07-08,除息
