date,end_date,reason
2015-04-16,2015-04-21,股東常會
2016-04-18,2016-04-21,股東常會
2017-04-20,2017-04-25,股東常會
2018-04-20,2018-04-25,股東常會
2018-07-18,2018-07-23,除息
2019-04-19,2019-04-24,股東常會
2019-07-18,2019-07-23,除息
2020-04-23,2020-04-28,股東常會
2020-07-31,2020-08-05,除息
2021-04-22,2021-04-27,股東常會
2021-08-13,2021-08-18,除息
2022-04-15,2022-04-20,股東常會
2022-11-07,2022-11-10,除權
2023-04-13,2023-04-18,股東常會
2023-09-01,2023-09-06,除權息
2024-04-03,2024-04-10,股東常會
2024-07-17,2024-07-22,除息
2025-04-02,2025-04-09,股東常會
2025-09-01,2025-09-04,除息
2026-04-01,2026-04-08,股東常會
