date,end_date,reason
2015-04-20,2015-04-23,股東常會
2015-08-20,2015-08-25,除權
2016-04-15,2016-04-20,股東常會
2016-08-22,2016-08-25,除權、息
2017-04-14,2017-04-19,股東常會
2017-08-16,2017-08-21,除權、息
2018-04-03,2018-04-11,股東常會
2018-07-20,2018-07-25,除權、息
2019-04-03,2019-04-10,股東常會
2019-06-27,2019-07-02,除息
2020-04-01,2020-04-08,股東常會
2020-06-19,2020-06-24,除息
2021-03-31,2021-04-07,股東常會
2021-07-29,2021-08-03,除權、息
2022-04-08,2022-04-13,除息
2023-04-10,2023-04-13,除息
2024-04-03,2024-04-10,股東常會
2025-04-11,2025-04-16,股東常會
2025-07-25,2025-07-30,除權、息
2026-04-10,2026-04-15,除息
