date,end_date,reason
2016-11-16,2016-11-21,除權息
2017-04-10,2017-04-13,股東常會
2017-09-07,2017-09-12,除息
2018-04-20,2018-04-25,股東常會
2018-09-04,2018-09-07,除權息
2019-04-22,2019-04-25,股東常會
2019-09-03,2019-09-06,除權息
2020-04-16,2020-04-21,股東常會
2020-11-18,2020-11-23,除權息
2021-04-22,2021-04-27,股東常會
2021-09-07,2021-09-10,除息
2022-04-14,2022-04-19,股東常會
2022-07-01,2022-07-06,除息
2022-09-12,2022-09-15,除息
2023-04-07,2023-04-12,股東常會
2023-09-12,2023-09-15,現金增資
2023-12-06,2023-12-11,除息
2024-04-19,2024-04-24,股東常會
2024-09-19,2024-09-24,除權息
2025-04-21,2025-04-24,股東常會
2025-10-13,2025-10-16,現金增資
2025-12-04,2025-12-09,除權息
2026-04-23,2026-04-28,股東常會
